// key	ITEM_NAME_	ITEM_DESCRIPTION_
11000069	燃烧的_菲尼克斯人偶	菲尼克斯的标志性人偶！别跟他说这长得像他！
11000070	梦想的_赫卡忒人偶	在赫卡忒的梦中制作而成的人偶。
11000071	邻居_处容人偶	以暴走的Child处容为原型的人偶。
11000072	_犹大人偶	男人中的男人，犹大的人偶。
11000073	暗夜的_迪亚马特人偶	以无情挥舞自己刀刃的暴君迪亚马特为原型的人偶。
11000074	再生的_武尔坎人偶	捕捉到那份经典布偶感的武尔坎的人偶。
11000075	聆听的_阿瑞图萨人偶	以草叶精灵阿瑞图萨为原型的人偶。
11000076	狂暴的_巴尔人偶	巴尔的人偶，他似乎会把眼中所见的一切全部毁掉。
11000077	开心的_欧洛斯人偶	仅为你存在的欧洛斯人偶。
11000078	海市蜃楼_莫甘娜人偶	莫甘娜的人偶，如果她在你面前出现的话，会如同幻象一样消失。
11000079	突击_阿塔兰塔人偶	带着阿塔兰塔正义之锤的人偶。
11000080	花园的_伊登人偶	拿着一颗甜苹果的伊登人偶。
11000081	奔跑的_塞莎特人偶	受雇成为杰出侦探塞莎特助手的人偶。
11000082	深渊的_塔尔塔罗斯人偶	从深渊崛起的塔尔塔罗斯的人偶。
11000083	疾走的_阿特罗波斯人偶	打破厄运的幸运阿特罗波斯人偶。
11000084	满月_亚娜人偶	由中二病女高中生设计的亚娜人偶。
11000085	诅咒的_诗寇蒂人偶	注入命中所定诅咒的诗寇蒂人偶。
11000086	卑微的仙女_琉刻人偶	琉刻的人偶。作为解压玩具，在社会人士之间大受欢迎。
11000087	战士_弗丽嘉人偶	充满弗丽嘉斗志的人偶。
11000088	佣兵_赫克托耳人偶	赫克托耳的人偶。非常的坚固。
11000089	暗夜的_阿耳忒弥斯人偶	以阿耳忒弥斯为原型的人偶。
11000090	小不点_格蕾人偶	由人偶师格蕾本人制作的人偶。
11000091	危险的_福尔图娜人偶	以赌徒福尔图娜为原型的胜负人偶。
11000092	懒散的_玛雅乌尔人偶	以超天才美少年玛雅乌尔为原型的人偶。
11000093	欣喜的_厄俄斯人偶	以毁灭之女厄俄斯为原型的人偶。
11000094	成功的_勒达人偶	以勒达为原型的新人偶。
11000095	暗夜_塞勒涅人偶	以月之女神塞勒涅为原型的人偶。
11000096	流浪的_少女侦探人偶	以追踪恶魔的少女侦探为原型的人偶。
11000097	黎明_珀耳塞福涅人偶	珀耳塞福涅交涉时担任助手的正装人偶。
11000098	愤怒的_摩莉甘人偶	凸显摩莉甘女性气质的人偶。
11000099	忧郁的_尼曼人偶	尼曼的人偶。内有剧毒。
11000100	逆袭的_提西福涅人偶	释放危险魅力的提西福涅人偶。
11000101	芬芳的_欧罗巴人偶	神似盛开之花的欧罗巴人偶。
11000102	羞怯的_弗雷希亚人偶	随信附上的弗雷希亚人偶。
11000103	盛开的_厄剌托人偶	厄剌托的人偶。飘着玫瑰的香气。
11000104	挑战者_安布罗希亚人偶	喜欢安布罗希亚厨艺的人偶。
11000106	探险家_芬里尔人偶	以沙漠探险家芬里尔为原型的人偶。
11000107	努力的_奎里努斯人偶	这个人偶是奎里努斯的朋友。
11000108	巧手的_卡尔克斯人偶	卡尔克斯的人偶。看起来运气很好。
11000109	战场的_涅伊特人偶	战意上升的涅伊特人偶。
11000110	无聊的_墨尔波墨涅人偶	墨尔波墨涅的人偶。装备它时，你的声音会焕然一新。
11000111	悲伤的_商籁人偶	商籁的人偶，喜欢表演让听众悲伤的演奏。
11000112	忠诚的_雅加人偶	跟着女巫到处跑的雅加人偶。
11000113	草原的_佛洛拉人偶	佛洛拉的人偶。闻起来有野花香气。
11000114	暗夜的_缪斯人偶	缪斯的人偶。演奏着吉他。
11000115	花园的_波摩纳人偶	藏身于花瓣之间的波摩纳人偶。
11000116	独白的_阿莫尔人偶	带来爱的阿莫尔人偶。
11000117	严厉的_托特人偶	以整理后的托特为原型的人偶。
11000118	仿生人_撒拉人偶	纯真机器人撒拉的人偶。
11000119	舒服的_伊斯塔人偶	自我束缚的伊斯塔人偶。
11000120	啦啦队长_塔莉亚人偶	人偶啦啦队塔莉亚的人偶。
11000121	流浪的_艾莉希恩人偶	身穿泳衣的艾莉希恩人偶。小心别弄丢了。
11000122	镜之_维多莉丝人偶	在空无一人的城市中找到的维多莉丝人偶。这到底代表好运，还是……？
11000123	黎明的_断头台人偶	协助断头台行刑的人偶。
11000124	束缚的_蕾蒂人偶	神似蕾蒂生气模样的人偶。打破它的封印前，请先三思。
11000125	夢幻的_万圣节人偶	在万圣节恶梦中制作的人偶。
11000126	热血的_阿伽门农人偶	阿伽门农的人偶。随时随地都做好了战斗准备。
11000127	独善其身的_阿顿人偶	阿顿的人偶，无法判断它的表情。
11000128	执着的_弗林斯人偶	皮革狂热者弗林斯的人偶。
11000129	决战的_缇坦妮雅人偶	闪亮的缇坦妮雅人偶。
11000130	小丑_伊南娜人偶	以大恶棍伊南娜为原型的人偶。
11000131	盛夏_希比人偶	希比的人偶。闻起来有“永恒的爱”琴酒香味。
11000132	闪耀的_尤娜人偶	充满尤娜善良本性的人偶。
11000133	魯莽的_赫尔莫德人偶	在小巷中找到的赫尔莫德人偶。
11000134	模仿的_伊西斯人偶	直接由国民美少女伊西斯制作的人偶。
11000135	小公主_库柏勒人偶	驯服野兽的小公主库柏勒的人偶。
11000136	沉默的_厄洛斯人偶	浮现神秘微笑的厄洛斯人偶。
11000137	异界的_梅林人偶	获得了魔术师梅林的人偶。
11000138	恍惚的_艾德拉多人偶	艾德拉多的人偶。99%纯金。
11000139	不请自来的_鲁道夫人偶	在鲁道夫袋子里找到的鲁道夫人偶。
11000140	虚假的_海翠克人偶	显露出了其弱点的亲切海翠克人偶。
11000141	幻想的_达芙妮人偶	从遥远的理想乡飞来的达芙妮人偶。
11000142	电光_阿耳戈斯人偶	阿耳戈斯的人偶。等等，为什么会是湿的？
11000143	斗志高昂的_赫拉克勒斯人偶	古代战士赫拉克勒斯的人偶。
11000144	一触即发的_达奴人偶	唯我独尊的达奴人偶。如果你想被烫伤的话，就摸摸她吧。
11000145	暗夜祭_堤丰人偶	制作来对应万圣节气氛的人偶。
11000146	唱歌的_芭丝特人偶	根据芭丝特那只猫的朦胧记忆所制作的芭丝特人偶。
11000147	做梦的_未知者人偶	制作来将未知者从梦中唤醒的未知者人偶
11000148	敬爱_皮耶塔丝人偶	穿着女仆装的熟练问题解决专家皮耶塔丝人偶。
11000149	拦网_特里斯坦人偶	会跟特里斯坦一起变大的特里斯坦人偶。
11000150	旁观者_奥德修斯人偶	协助奥德修斯消解工作疲劳的人偶。
11000151	守卫_安卡人偶	安卡的坚硬人偶。绝对不可能坏掉。
11000152	沉默的_妖精人偶	给予你圣诞恶梦的妖精人偶。
11000153	沉默的_红鼻子人偶	世界最快雪橇手红鼻子的人偶。
11000154	疾走的_玛尔斯人偶	以暴走的玛尔斯为原型的人偶。
11000155	浪费家_赫耳墨斯人偶	最顶级的赫耳墨斯人偶。
11000156	自负的_赫拉人偶	赫拉最宠爱的人偶。还很小。
11000157	漫无目的的_潘提翁人偶	谦虚的潘提翁人偶。
11000158	歌唱的_亚里亚人偶	以永远的偶像亚梨奈为原型的人偶。
11000159	黑炎的_赫斯提亚人偶	以炎之赫斯提亚为原型的人偶。
11000160	迟疑的_墨提斯人偶	墨提斯的人偶。不需多做解释。
11000161	_蓝菲人偶	在天堂街中秘密贩卖的兰菲人偶。
11000162	驱魔师_尼尔提人偶	具现尼尔提心意的人偶。
11000163	无名的_塞壬人偶	塞壬为粉丝制作的塞壬人偶。
11000164	未知的_塔纳托斯人偶	以死亡与毁灭之色做成的塔纳托斯人偶。
11000165	天真的_绪林克斯人偶	善良的绪林克斯人偶。
11000166	野生的_芭丝特人偶	以不是猫的芭丝特为原型的人偶。
11000167	优柔寡断的_鲁萨尔卡人偶	以在水中自由自在的鲁萨尔卡为原型的人偶。
11000168	冒险家_艾波娜人偶	以勇敢开拓者艾波娜为原型的人偶。
11000169	独裁的_伊丽莎白人偶	以贵妇伊丽莎白为原型的人偶。
11000170	做梦的_那伊阿得斯人偶	能在水中使用的那伊阿得斯人偶。经过防水处理。
11000171	小小的_迪娜希人偶	以自由自在迪娜希为原型的人偶。
11000172	_A.I人偶	A.I的人偶。这是该记者会说话的分身。
11000173	守卫_雷德克洛斯人偶	充满骑士品格的雷德克洛斯人偶。
11000174	传教的_黛娜人偶	以黛娜为原型的人偶。不是什么人都能入手的。
11000175	西方的_欧洛拉人偶	欧洛拉的人偶，像新星一样闪耀着光芒。
11000176	白翼的_迪亚波罗人偶	迪亚波罗的人偶。有四只眼睛。
11000177	沸腾的_哈迪斯人偶	哈迪斯的人偶，只剩下头和翅膀，其他部分都被烧掉了。
11000178	恶棍_亚巴顿人偶	以战斗机器亚巴顿为原型的人偶。
11000179	蓝暗影_奥尔加人偶	以夜行保护色进行伪装的奥尔加人偶。
11000180	魔方_摩亚人偶	含有多个滚动方块的合体形态人偶。
11000181	沉着的_迈达斯人偶	迈达斯的人偶。派对的完美用品。
11000182	月光_狼人人偶	有着鬼祟狼影的狼人人偶。
11000183	冰之刃_尤弥尔人偶	至寒之冰制成的尤弥尔人偶。
11000184	正义的_玛弗德特人偶	警察是你的伙伴。正义伙伴玛弗德特的人偶。
11000185	情报员_布朗尼人偶	为布朗尼收集情报的人偶。
11000186	和谐的_梅芙人偶	万圣节偶像的可爱人偶。
11000187	欺瞒的_坎卜斯人偶	坎卜斯的人偶。是别人送的圣诞礼物。
11000188	沙漠的_荷鲁斯人偶	荷鲁斯的人偶，他不怕热和太阳。
11000189	虚幻的_迪朗达尔人偶	迪朗达尔的人偶。充满了品味。
11000191	祈祷的_钵里人偶	向神祈祷的钵里人偶。
11000192	转世的_柳道士人偶	以柳道士蓝色和服制作的人偶。
11000193	净火的_狄蜜特人偶	降低狄蜜特愤怒的可爱人偶。
11000194	迷失的_玛亚特人偶	充满狂信徒扭曲信念的玛亚特人偶。
11000195	_弗雷人偶	弗雷的人偶。穿网格T恤很好看。
11000196	君临_美杜莎人偶	有着美杜莎优雅品格的人偶。
11000197	禁忌的_夏娃人偶	夏娃的人偶。如果它内建GPS的话就好了。
11000198	阳光的_嫦娥人偶	回忆春天的嫦娥人偶。
11000199	有野心的_玛门人偶	穿着华丽的玛门人偶。
11000200	小试身手_朱庇特人偶	每个绅士都想要的迷人人偶。
11000201	轮回的_克利奥帕特拉人偶	体现了荷鲁斯个人趣味的克利奥帕特拉人偶。
11000202	不屈的_自请妃人偶	拿着复古火炮的自请妃人偶。
11000204	女仆_摩根人偶	维尔德制作的摩根人偶。
11000205	渴望的_维尔德人偶	维尔德的秘书人偶。
11000206	魔术师_艾丽人偶	艾丽的万圣节人偶。
11000207	荣耀的_米里娜人偶	米里娜的可爱人偶。
11000208	盲信的_卢茵人偶	卢茵的人偶。\可爱的外表是重点。
11000209	淑女_巴托里人偶	据说是巴托里伴侣所制作的人偶。\还原度相当惊人。
11000210	指引者_丽塔人偶	梦见只有人偶的天国的丽塔人偶。\据说陪伴在身边的蛇也是玩偶。
11000211	嘲笑的_提尔锋人偶	提尔锋人偶的马卡龙专用刀。
11000212	伪君子_巴贝尔人偶	这个可爱的人偶里面装着漆黑的棉花。
11000213	神秘的_萨图恩♥人偶	纪念萨图恩♥出道的人偶。\只要碰触它就会唱歌。
11000214	努力家_涅普顿♥人偶	纪念涅普顿♥出道的人偶。\内含天使之翼。
11000215	漂亮_玛尔斯♥人偶	纪念玛尔斯♥出道的人偶。\有着香甜的气息。
11000216	天真_维纳斯♥人偶	纪念维纳斯♥出道的人偶。\角是重点。
11000217	圣女_妮可人偶	在妮可袋子里找到的人偶。\这个袋子里会有更小的人偶吗？
11000218	引人注目的艾修人偶	艾修张开双翼的人偶。\没有飞行功能。
11000220	神枪手希尔德人偶	由希尔德本人制作的儿童人偶。
11000221	暗光的_凯布利人偶	凯布利孤身一人时亲手制作的人偶，用来分散孤独感。
11000222	仲夏秋牡丹人偶	秋牡丹打赌赢来的人偶。\会夺走持有人的好运。
11000224	田园的_潘人偶	总是待在其他人偶后方，照看着其他人偶的潘人偶。
11000227	魅惑的_海奎特人偶	为了提升世界人偶水准而制作的海奎特人偶。
11000228	古弦乐师自请妃人偶	温柔弹奏着新罗琴的自请妃人偶。
11000229	匆忙的_奥弗伊斯人偶	因为它讨厌落于人后\所以永远都摆在最前方。
2010013	休闲T恤	一件潮流T恤，中间写着标语。\“SOLD OUT”
2010014	休闲T恤	一件潮流T恤，中间写着标语。\“SOLD OUT”
2010015	休闲T恤	一件潮流T恤，中间写着标语。\“SOLD OUT”
2010023	夏威夷衬衫	印有南国花卉盛开的独特设计。\穿上它需要一点勇气。
2010024	夏威夷衬衫	印有南国花卉盛开的独特设计。\穿上它需要一点勇气。
2010025	夏威夷衬衫	印有南国花卉盛开的独特设计。\穿上它需要一点勇气。
2010033	老爸的运动汗衫	又旧又脏的老爹运动衫。\当儿子见到父亲穿着这件衣服慢跑时，心里会怎么想呢？
2010034	老爸的运动汗衫	又旧又脏的老爹运动衫。\当儿子见到父亲穿着这件衣服慢跑时，心里会怎么想呢？
2010035	老爸的运动汗衫	又旧又脏的老爹运动衫。\当儿子见到父亲穿着这件衣服慢跑时，心里会怎么想呢？
2020043	复古背心	某个流行教主所推荐的单品。\穿着这个去联谊的话，往往会被人拒绝。
2020044	复古背心	某个流行教主所推荐的单品。\穿着这个去联谊的话，往往会被人拒绝。
2020045	复古背心	某个流行教主所推荐的单品。\穿着这个去联谊的话，往往会被人拒绝。
2020053	奶奶的围巾	祖母一针一线精心编织出来的毛线围巾。\看来祖母是宝刀未老啊。
2020054	奶奶的围巾	祖母一针一线精心编织出来的毛线围巾。\看来祖母是宝刀未老啊。
2020055	奶奶的围巾	祖母一针一线精心编织出来的毛线围巾。\看来祖母是宝刀未老啊。
2020063	睡裤	柔软的纯棉裤子，\但穿上它并不容易进入梦乡。
2020064	睡裤	柔软的纯棉裤子，\但穿上它并不容易进入梦乡。
2020065	睡裤	柔软的纯棉裤子，\但穿上它并不容易进入梦乡。
2020073	紫色运动衫	无论是谁穿看起来都很俗气的运动衣。\去便利店买东西时穿着正好。
2020074	紫色运动衫	无论是谁穿看起来都很俗气的运动衣。\去便利店买东西时穿着正好。
2020075	紫色运动衫	无论是谁穿看起来都很俗气的运动衣。\去便利店买东西时穿着正好。
